scan_num	charge	abundance	mz	fit	average_mw	monoisotopic_mw	mostabundant_mw	fwhm	signal_noise	mono_abundance	mono_plus2_abundance	index
8574	2	35200	1127.5863	0.015	2253.6163	2252.1551	2253.158	0	0	0	0	40892
8574	3	36800	951.8343	0.041	2853.3076	2851.4781	2852.481	0	0	0	0	40894
8574	3	21500	1152.2538	0.021	3453.9231	3451.7341	3453.7396	0	0	0	0	40896
8576	2	92400	737.4341	0.016	1473.836	1472.8537	1472.8537	0	0	0	0	40905
8576	2	68200	783.9013	0.01	1566.8345	1565.7881	1565.7881	0	0	0	0	40907
8576	2	18200	784.878	0.095	1567.785	1566.7384	1566.7384	0	0	0	0	40908
8576	3	26400	740.373	0.012	2218.5371	2217.0941	2218.0971	0	0	0	0	40912
8576	2	134000	1110.0563	0.014	2218.5381	2217.0951	2218.098	0	0	0	0	40913
8576	2	34200	1127.5851	0.022	2253.6139	2252.1528	2253.1557	0	0	0	0	40915
8576	3	8780	752.0605	0.068	2253.6178	2252.1566	2253.1596	0	0	0	0	40916
8576	2	12300	1259.1933	0.113	2517.995	2516.372	2517.3749	0	0	0	0	40918
8576	3	36500	951.8346	0.029	2853.3084	2851.4789	2852.4818	0	0	0	0	40920
8576	3	24000	1151.9189	0.013	3453.9208	3451.7319	3453.7375	0	0	0	0	40921
8576	4	13500	1043.2152	0.064	4169.5401	4166.8262	4168.8316	0	0	0	0	40922
8579	2	13400	697.8708	0.009	1394.666	1393.7271	1393.7271	0	0	0	0	40931
8579	2	85800	737.4339	0.005	1473.8356	1472.8533	1472.8533	0	0	0	0	40934
8579	2	10200	740.4027	0.021	1479.7833	1478.7908	1478.7908	0	0	0	0	40935
8579	2	63500	783.9009	0.011	1566.8337	1565.7873	1565.7873	0	0	0	0	40937
8579	2	122000	1110.056	0.009	2218.5375	2217.0945	2218.0974	0	0	0	0	40944
8579	3	19000	740.3731	0.022	2218.5375	2217.0945	2218.0974	0	0	0	0	40945
8579	2	35500	1127.585	0.025	2253.6137	2252.1525	2253.1554	0	0	0	0	40947
8579	3	37300	951.8337	0.015	2853.306	2851.4764	2852.4794	0	0	0	0	40950
8579	3	12200	1166.8922	0.083	3497.8649	3495.6491	3497.6546	0	0	0	0	40951
8582	2	12700	697.8707	0.067	1394.6657	1393.7268	1393.7268	0	0	0	0	40957
8582	2	105000	737.4344	0.012	1473.8366	1472.8543	1472.8543	0	0	0	0	40961
8582	2	46500	783.9013	0.013	1566.8343	1565.788	1565.788	0	0	0	0	40963
8582	2	21100	784.3773	0.038	1567.7866	1566.7401	1566.7401	0	0	0	0	40964
8582	2	87400	1110.0565	0.015	2218.5386	2217.0956	2218.0985	0	0	0	0	40969
8582	3	12400	740.3736	0.025	2218.5389	2217.0959	2218.0989	0	0	0	0	40970
8582	2	24300	1127.5866	0.039	2253.617	2252.1558	2253.1587	0	0	0	0	40971
8582	2	10100	1259.6949	0.08	2517.9956	2516.3724	2517.3753	0	0	0	0	40973
8582	3	24000	951.8349	0.039	2853.3096	2851.48	2852.483	0	0	0	0	40974
8582	3	38500	1151.9188	0.04	3453.9207	3451.7318	3453.7373	0	0	0	0	40975
8585	2	13600	697.8711	0.026	1394.6665	1393.7276	1393.7276	0	0	0	0	40981
8585	2	128000	737.4338	0.019	1473.8354	1472.8531	1472.8531	0	0	0	0	40984
8585	2	48400	783.9011	0.007	1566.834	1565.7876	1565.7876	0	0	0	0	40986
8585	2	82700	1110.0564	0.024	2218.5383	2217.0953	2218.0982	0	0	0	0	40991
8585	3	10200	751.7253	0.127	2253.6152	2252.1542	2253.1571	0	0	0	0	40992
8585	2	26300	1127.5864	0.029	2253.6166	2252.1554	2253.1583	0	0	0	0	40993
8585	2	10100	1259.1934	0.135	2517.9952	2516.3722	2517.3751	0	0	0	0	40995
8585	3	25400	951.834	0.043	2853.3067	2851.4771	2852.4801	0	0	0	0	40997
8585	3	40500	1151.9192	0.067	3453.9217	3451.7328	3453.7384	0	0	0	0	40998
8585	4	13800	1043.4649	0.094	4169.5368	4166.8226	4168.8281	0	0	0	0	40999
8588	2	10800	698.3724	0.068	1394.6662	1393.7271	1393.7271	0	0	0	0	41006
8588	3	8740	492.2924	0.078	1473.8347	1472.8523	1472.8523	0	0	0	0	41011
8588	2	141000	737.434	0.007	1473.8358	1472.8535	1472.8535	0	0	0	0	41012
8588	2	7970	740.403	0.022	1479.7839	1478.7914	1478.7914	0	0	0	0	41013
8588	2	53400	783.9009	0.016	1566.8336	1565.7873	1565.7873	0	0	0	0	41015
8588	3	11000	740.0389	0.128	2218.5377	2217.0948	2218.0978	0	0	0	0	41020
8588	2	63800	1110.0567	0.017	2218.539	2217.096	2218.0989	0	0	0	0	41021
8588	2	36100	1127.5858	0.023	2253.6154	2252.1542	2253.1571	0	0	0	0	41022
8588	2	9960	1259.6945	0.018	2517.9947	2516.3715	2517.3745	0	0	0	0	41024
8588	3	8810	840.1327	0.048	2517.9965	2516.3734	2517.3763	0	0	0	0	41025
8588	3	27000	952.1683	0.041	2853.3072	2851.4776	2852.4805	0	0	0	0	41026
8588	3	41700	1151.9194	0.049	3453.9223	3451.7334	3453.7389	0	0	0	0	41027
8591	2	14800	697.8706	0.057	1394.6655	1393.7266	1393.7266	0	0	0	0	41033
8591	3	10600	491.9581	0.092	1473.8348	1472.8526	1472.8526	0	0	0	0	41036
8591	2	166000	737.434	0.008	1473.8358	1472.8535	1472.8535	0	0	0	0	41037
8591	3	10800	492.2931	0.068	1473.8367	1472.8543	1472.8543	0	0	0	0	41038
8591	2	50800	783.9011	0.019	1566.8339	1565.7876	1565.7876	0	0	0	0	41041
8591	2	19100	784.3769	0.024	1567.7859	1566.7393	1566.7393	0	0	0	0	41042
8591	2	53100	1110.0574	0.016	2218.5403	2217.0973	2218.1003	0	0	0	0	41047
8591	3	12400	752.0587	0.05	2253.6125	2252.1513	2253.1542	0	0	0	0	41048
8591	2	32300	1127.5859	0.015	2253.6154	2252.1543	2253.1572	0	0	0	0	41049
8591	3	10300	840.4669	0.075	2517.9966	2516.3733	2517.3762	0	0	0	0	41051
8591	3	14200	914.1304	0.008	2740.1254	2738.3665	2739.3695	0	0	0	0	41053
8591	3	40400	951.834	0.026	2853.3067	2851.4772	2852.4801	0	0	0	0	41055
8591	3	40000	1152.2551	0.026	3453.9268	3451.7378	3453.7433	0	0	0	0	41056
8594	2	16600	697.8708	0.039	1394.666	1393.7271	1393.7271	0	0	0	0	41063
8594	2	141000	737.4339	0.006	1473.8355	1472.8533	1472.8533	0	0	0	0	41066
8594	2	53900	783.9008	0.038	1566.8333	1565.787	1565.787	0	0	0	0	41069
8594	2	39700	1110.0563	0.007	2218.5382	2217.0952	2218.0981	0	0	0	0	41074
8594	3	8840	740.374	0.07	2218.5401	2217.0971	2218.1001	0	0	0	0	41075
8594	3	9090	752.0592	0.108	2253.6141	2252.1529	2253.1559	0	0	0	0	41076
8594	2	32500	1127.5853	0.009	2253.6142	2252.153	2253.156	0	0	0	0	41077
8594	2	13100	1259.6923	0.072	2517.9903	2516.3672	2517.3701	0	0	0	0	41079
8594	2	9510	1370.69	0.067	2740.1214	2738.3625	2739.3655	0	0	0	0	41080
8594	3	36400	951.8338	0.019	2853.3062	2851.4766	2852.4796	0	0	0	0	41082
8594	3	35400	1152.2535	0.008	3453.9222	3451.7332	3453.7387	0	0	0	0	41083
8594	4	10600	1043.2154	0.017	4169.541	4166.827	4168.8325	0	0	0	0	41084
8597	2	9560	697.8715	0.017	1394.6674	1393.7285	1393.7285	0	0	0	0	41092
8597	2	141000	737.4338	0.005	1473.8354	1472.8531	1472.8531	0	0	0	0	41095
8597	2	44700	783.9007	0.013	1566.8332	1565.7869	1565.7869	0	0	0	0	41098
8597	2	31600	1110.057	0.021	2218.5396	2217.0966	2218.0995	0	0	0	0	41103
8597	2	27400	1127.5844	0.014	2253.6126	2252.1514	2253.1543	0	0	0	0	41104
8597	3	9030	840.1303	0.083	2517.9893	2516.3661	2517.3691	0	0	0	0	41106
8597	3	42800	951.8337	0.044	2853.3059	2851.4763	2852.4793	0	0	0	0	41109
8597	4	9400	1043.4654	0.061	4169.5388	4166.8247	4168.8301	0	0	0	0	41111
8600	2	11100	697.8708	0.085	1394.666	1393.7271	1393.7271	0	0	0	0	41118
8600	2	227000	737.4339	0.01	1473.8356	1472.8533	1472.8533	0	0	0	0	41122
8600	2	50300	783.9012	0.039	1566.8342	1565.7878	1565.7878	0	0	0	0	41126
8600	2	28000	1110.0566	0.017	2218.5388	2217.0958	2218.0987	0	0	0	0	41131
8600	2	27100	1127.5868	0.042	2253.6173	2252.1561	2253.159	0	0	0	0	41132
8600	3	11200	840.1321	0.045	2517.9948	2516.3717	2517.3746	0	0	0	0	41134
8600	2	12200	1259.6949	0.024	2517.9955	2516.3724	2517.3753	0	0	0	0	41135
8600	3	13900	914.131	0.019	2740.127	2738.3682	2739.3712	0	0	0	0	41138
8600	2	10700	1370.6936	0.01	2740.1286	2738.3698	2739.3727	0	0	0	0	41139
8600	3	30700	951.8338	0.021	2853.3063	2851.4767	2852.4797	0	0	0	0	41140
8600	3	32400	1152.255	0.019	3453.9265	3451.7375	3453.743	0	0	0	0	41141
8603	2	18400	697.8705	0.084	1394.6653	1393.7265	1393.7264	0	0	0	0	41149
8603	2	221000	737.4339	0.007	1473.8355	1472.8533	1472.8533	0	0	0	0	41152
8603	3	12100	492.2929	0.133	1473.8363	1472.8538	1472.8538	0	0	0	0	41153
8603	2	37000	783.9009	0.007	1566.8336	1565.7873	1565.7872	0	0	0	0	41156
8603	2	19400	1110.0567	0.011	2218.539	2217.096	2218.0989	0	0	0	0	41161
8603	2	24900	1127.5852	0.036	2253.6141	2252.1529	2253.1558	0	0	0	0	41162
8603	3	8160	840.1316	0.015	2517.9933	2516.3702	2517.3731	0	0	0	0	41164
8603	2	9020	1259.6953	0.026	2517.9963	2516.3731	2517.376	0	0	0	0	41165
8603	2	9850	1370.6927	0.02	2740.1268	2738.368	2739.3709	0	0	0	0	41167
8603	3	11900	914.4653	0.031	2740.1276	2738.3686	2739.3715	0	0	0	0	41168
8603	3	29400	951.8336	0.061	2853.3057	2851.4762	2852.4791	0	0	0	0	41169
8606	2	11000	697.8706	0.02	1394.6656	1393.7267	1393.7267	0	0	0	0	41179
8606	3	14500	491.9581	0.073	1473.8347	1472.8524	1472.8524	0	0	0	0	41183
8606	2	240000	737.434	0.005	1473.8357	1472.8535	1472.8535	0	0	0	0	41184
8606	2	32900	783.9012	0.007	1566.8342	1565.7878	1565.7878	0	0	0	0	41188
8606	2	24600	784.3774	0.089	1567.7867	1566.7402	1566.7402	0	0	0	0	41189
8606	2	18700	1110.057	0.086	2218.5396	2217.0966	2218.0995	0	0	0	0	41193
8606	3	10300	752.0596	0.093	2253.6152	2252.154	2253.157	0	0	0	0	41194
8606	2	30100	1127.5866	0.012	2253.617	2252.1558	2253.1587	0	0	0	0	41195
8606	2	9220	1259.6962	0.047	2517.9981	2516.3749	2517.3779	0	0	0	0	41197
8606	3	18300	914.1301	0.098	2740.1244	2738.3656	2739.3686	0	0	0	0	41199
8606	2	12200	1370.6929	0.128	2740.1271	2738.3683	2739.3712	0	0	0	0	41200
8606	3	28200	952.1683	0.043	2853.3073	2851.4777	2852.4806	0	0	0	0	41201
8606	3	27400	1152.2548	0.036	3453.926	3451.737	3453.7426	0	0	0	0	41203
8606	4	12200	1043.2149	0.052	4169.5389	4166.8249	4168.8304	0	0	0	0	41204
8609	2	14400	697.8707	0.045	1394.6657	1393.7268	1393.7268	0	0	0	0	41209
8609	3	19100	491.9579	0.103	1473.8342	1472.8519	1472.8519	0	0	0	0	41212
8609	2	243000	737.4335	0.01	1473.8347	1472.8524	1472.8524	0	0	0	0	41213
8609	2	37800	784.4025	0.063	1566.834	1565.7875	1565.7874	0	0	0	0	41216
8609	2	14500	1110.057	0.076	2218.5395	2217.0965	2218.0995	0	0	0	0	41219
8609	2	30600	1127.5858	0.027	2253.6154	2252.1542	2253.1571	0	0	0	0	41220
8609	2	10600	1259.6941	0.113	2517.994	2516.3708	2517.3737	0	0	0	0	41222
8609	3	26400	952.1679	0.035	2853.306	2851.4764	2852.4793	0	0	0	0	41224
8609	3	28600	1151.9186	0.067	3453.9198	3451.731	3453.7365	0	0	0	0	41225
8612	2	13700	697.8708	0.011	1394.6659	1393.727	1393.727	0	0	0	0	41234
8612	2	274000	737.4338	0.007	1473.8354	1472.8531	1472.8531	0	0	0	0	41236
8612	2	42100	783.901	0.018	1566.8338	1565.7875	1565.7875	0	0	0	0	41240
8612	2	12400	1110.0564	0.021	2218.5384	2217.0954	2218.0983	0	0	0	0	41245
8612	2	33500	1127.5857	0.024	2253.6151	2252.154	2253.1569	0	0	0	0	41246
8612	2	12700	1259.6919	0.039	2517.9896	2516.3664	2517.3693	0	0	0	0	41248
8612	3	11700	840.1318	0.086	2517.9937	2516.3705	2517.3734	0	0	0	0	41249
8612	3	8670	914.1283	0.019	2740.1189	2738.36	2739.363	0	0	0	0	41251
8612	3	30600	952.1679	0.034	2853.3061	2851.4764	2852.4793	0	0	0	0	41252
8612	3	16800	1151.9197	0.035	3453.9232	3451.7343	3453.7399	0	0	0	0	41253
8612	4	11100	1043.4669	0.078	4169.545	4166.8309	4168.8363	0	0	0	0	41255
8615	3	16400	491.9581	0.016	1473.8347	1472.8524	1472.8524	0	0	0	0	41265
8615	2	272000	737.4337	0.008	1473.8351	1472.8528	1472.8528	0	0	0	0	41266
8615	2	36300	783.9007	0.041	1566.8333	1565.7869	1565.7869	0	0	0	0	41269
8615	2	26200	1127.5864	0.034	2253.6165	2252.1554	2253.1583	0	0	0	0	41275
8615	3	8570	914.1306	0.141	2740.1258	2738.367	2739.3699	0	0	0	0	41278
8615	3	28100	951.8348	0.036	2853.3092	2851.4796	2852.4826	0	0	0	0	41279
8615	3	12700	1152.2542	0.054	3453.9243	3451.7353	3453.7408	0	0	0	0	41280
8617	2	18900	697.8702	0.074	1394.6648	1393.7259	1393.7259	0	0	0	0	41288
8617	3	17300	491.9579	0.03	1473.8343	1472.852	1472.852	0	0	0	0	41292
8617	2	283000	737.4335	0.005	1473.8348	1472.8525	1472.8525	0	0	0	0	41293
8617	2	27400	783.9008	0.013	1566.8335	1565.7871	1565.7871	0	0	0	0	41296
8617	3	8750	752.0583	0.15	2253.6112	2252.15	2253.153	0	0	0	0	41300
8617	2	27800	1127.5854	0.01	2253.6144	2252.1533	2253.1562	0	0	0	0	41301
8617	2	9410	1259.6914	0.08	2517.9886	2516.3654	2517.3683	0	0	0	0	41303
8617	3	31300	951.833	0.033	2853.3037	2851.4742	2852.4771	0	0	0	0	41304
8617	4	11200	1043.216	0.036	4169.5435	4166.8295	4168.835	0	0	0	0	41305
8620	2	11900	697.8704	0.012	1394.6652	1393.7263	1393.7263	0	0	0	0	41310
8620	2	264000	737.4334	0.008	1473.8345	1472.8523	1472.8523	0	0	0	0	41314
8620	3	16300	491.9581	0.019	1473.8347	1472.8524	1472.8524	0	0	0	0	41315
8620	2	32100	783.9008	0.023	1566.8333	1565.787	1565.787	0	0	0	0	41317
8620	2	9020	1109.5565	0.075	2218.5414	2217.0985	2218.1015	0	0	0	0	41321
8620	2	19100	1127.5861	0.058	2253.6158	2252.1547	2253.1576	0	0	0	0	41322
8620	2	8290	1259.6938	0.021	2517.9933	2516.3702	2517.3731	0	0	0	0	41324
8620	3	31900	951.8338	0.021	2853.306	2851.4765	2852.4794	0	0	0	0	41325
8620	3	7760	1152.2526	0.073	3453.9193	3451.7303	3453.7358	0	0	0	0	41327
8620	4	10300	1043.4662	0.073	4169.542	4166.8279	4168.8333	0	0	0	0	41328
8623	2	12900	697.8702	0.017	1394.6647	1393.7258	1393.7258	0	0	0	0	41336
8623	2	325000	737.4334	0.011	1473.8345	1472.8522	1472.8522	0	0	0	0	41339
8623	3	20900	491.9581	0.019	1473.8346	1472.8523	1472.8523	0	0	0	0	41340
8623	2	29200	783.9002	0.011	1566.8323	1565.7859	1565.7859	0	0	0	0	41343
8623	2	24400	1127.5853	0.018	2253.6144	2252.1532	2253.1561	0	0	0	0	41348
8623	2	9840	1259.6943	0.089	2517.9942	2516.3711	2517.374	0	0	0	0	41350
8623	3	40100	951.8331	0.03	2853.3042	2851.4747	2852.4776	0	0	0	0	41351
8626	3	25700	491.9581	0.07	1473.8347	1472.8524	1472.8524	0	0	0	0	41359
8626	2	399000	737.4335	0.006	1473.8347	1472.8525	1472.8524	0	0	0	0	41360
8626	2	26700	783.9008	0.02	1566.8335	1565.7871	1565.7871	0	0	0	0	41363
8626	2	26100	1127.5858	0.013	2253.6152	2252.1541	2253.157	0	0	0	0	41367
8626	2	11700	1259.696	0.097	2517.9976	2516.3744	2517.3774	0	0	0	0	41369
8626	3	35600	951.833	0.03	2853.3039	2851.4744	2852.4773	0	0	0	0	41370
8626	4	11400	1043.2157	0.139	4169.5421	4166.8282	4168.8336	0	0	0	0	41371
8628	2	399000	737.4333	0.009	1473.8344	1472.8521	1472.8521	0	0	0	0	41379
8628	3	15300	491.9581	0.039	1473.8349	1472.8526	1472.8526	0	0	0	0	41380
8628	2	25500	783.9005	0.016	1566.8329	1565.7865	1565.7865	0	0	0	0	41381
8628	2	32500	1127.5844	0.026	2253.6124	2252.1513	2253.1542	0	0	0	0	41385
8628	3	26900	951.8335	0.019	2853.3051	2851.4756	2852.4785	0	0	0	0	41387
8631	2	403000	737.4335	0.008	1473.8347	1472.8524	1472.8524	0	0	0	0	41396
8631	3	24000	491.9583	0.044	1473.8354	1472.8531	1472.8531	0	0	0	0	41397
8631	2	26500	783.9009	0.041	1566.8336	1565.7873	1565.7873	0	0	0	0	41400
8631	2	28300	1127.586	0.052	2253.6157	2252.1546	2253.1575	0	0	0	0	41404
8631	3	23500	951.8323	0.038	2853.3015	2851.472	2852.4749	0	0	0	0	41405
8631	4	12000	1042.964	0.112	4169.5378	4166.824	4168.8295	0	0	0	0	41406
8633	3	29800	491.9582	0.006	1473.835	1472.8527	1472.8527	0	0	0	0	41415
8633	2	482000	737.4336	0.005	1473.835	1472.8527	1472.8527	0	0	0	0	41416
8633	2	31500	783.9012	0.008	1566.8343	1565.7879	1565.7879	0	0	0	0	41419
8633	2	30300	1127.587	0.021	2253.6177	2252.1565	2253.1594	0	0	0	0	41425
8633	3	30800	951.8337	0.014	2853.3059	2851.4764	2852.4793	0	0	0	0	41427
8636	2	10500	697.8703	0.055	1394.665	1393.7261	1393.7261	0	0	0	0	41434
8636	2	435000	737.4334	0.01	1473.8346	1472.8523	1472.8523	0	0	0	0	41438
8636	3	30500	491.9582	0.096	1473.8352	1472.8529	1472.8529	0	0	0	0	41439
8636	2	30400	783.9013	0.036	1566.8344	1565.788	1565.788	0	0	0	0	41442
8636	2	25900	1127.0832	0.058	2253.6128	2252.1518	2253.1547	0	0	0	0	41448
8636	3	27100	951.8343	0.046	2853.3075	2851.478	2852.481	0	0	0	0	41450
8639	2	456000	737.434	0.005	1473.8358	1472.8535	1472.8535	0	0	0	0	41459
8639	3	35500	491.9585	0.058	1473.8359	1472.8536	1472.8536	0	0	0	0	41460
8639	2	22000	784.4034	0.095	1566.8358	1565.7893	1565.7893	0	0	0	0	41463
8639	2	17600	783.9019	0.147	1566.8356	1565.7893	1565.7893	0	0	0	0	41464
8639	2	19100	1127.5875	0.04	2253.6187	2252.1575	2253.1604	0	0	0	0	41467
8639	3	19300	952.169	0.041	2853.3093	2851.4797	2852.4826	0	0	0	0	41469
8642	2	469000	737.4331	0.013	1473.834	1472.8517	1472.8517	0	0	0	0	41478
8642	3	30500	491.9579	0.051	1473.8341	1472.8519	1472.8519	0	0	0	0	41479
8642	2	28800	783.9005	0.045	1566.8328	1565.7864	1565.7864	0	0	0	0	41481
8642	2	21400	1127.585	0.043	2253.6136	2252.1525	2253.1554	0	0	0	0	41487
8642	3	23200	951.8328	0.023	2853.3031	2851.4736	2852.4765	0	0	0	0	41489
8642	4	12100	1043.2159	0.093	4169.5428	4166.8289	4168.8343	0	0	0	0	41490
8645	2	12100	697.8706	0.049	1394.6656	1393.7267	1393.7267	0	0	0	0	41497
8645	2	512000	737.4332	0.007	1473.8341	1472.8518	1472.8518	0	0	0	0	41499
8645	3	29500	491.9581	0.043	1473.8347	1472.8524	1472.8524	0	0	0	0	41500
8645	2	20500	783.9016	0.011	1566.8351	1565.7887	1565.7887	0	0	0	0	41503
8645	2	21800	1127.5851	0.035	2253.6138	2252.1527	2253.1556	0	0	0	0	41508
8645	3	21900	951.8335	0.026	2853.3053	2851.4758	2852.4788	0	0	0	0	41511
8648	2	10800	697.8706	0.027	1394.6655	1393.7266	1393.7266	0	0	0	0	41516
8648	2	512000	737.4333	0.006	1473.8344	1472.8521	1472.8521	0	0	0	0	41519
8648	3	26000	491.9584	0.009	1473.8355	1472.8533	1472.8533	0	0	0	0	41520
8648	2	22600	783.9006	0.013	1566.8331	1565.7868	1565.7867	0	0	0	0	41523
8648	2	25300	1127.5856	0.013	2253.6148	2252.1537	2253.1566	0	0	0	0	41530
8648	3	17500	951.8343	0.051	2853.3076	2851.4781	2852.481	0	0	0	0	41533
8648	4	10500	1043.216	0.119	4169.5436	4166.8296	4168.835	0	0	0	0	41535
8651	2	13500	697.8704	0.014	1394.6651	1393.7263	1393.7262	0	0	0	0	41540
8651	2	526000	737.4332	0.007	1473.8342	1472.8519	1472.8519	0	0	0	0	41544
8651	3	30400	491.9582	0.011	1473.835	1472.8528	1472.8528	0	0	0	0	41545
8651	2	28600	783.9006	0.11	1566.8331	1565.7867	1565.7867	0	0	0	0	41548
8651	2	29500	1127.5854	0.008	2253.6144	2252.1533	2253.1562	0	0	0	0	41555
8651	3	24200	951.834	0.04	2853.3068	2851.4773	2852.4802	0	0	0	0	41558
8654	2	10800	697.8702	0.025	1394.6647	1393.7258	1393.7258	0	0	0	0	41565
8654	2	483000	737.433	0.007	1473.8336	1472.8514	1472.8514	0	0	0	0	41567
8654	3	33300	491.9578	0.004	1473.8339	1472.8516	1472.8516	0	0	0	0	41568
8654	2	23100	783.9004	0.038	1566.8326	1565.7863	1565.7863	0	0	0	0	41573
8654	2	25700	1127.5856	0.016	2253.615	2252.1538	2253.1567	0	0	0	0	41579
8654	3	24700	951.8329	0.005	2853.3035	2851.4739	2852.4769	0	0	0	0	41582
8654	4	11800	1043.2137	0.141	4169.5342	4166.8202	4168.8257	0	0	0	0	41583
8657	2	545000	737.4333	0.007	1473.8343	1472.852	1472.852	0	0	0	0	41591
8657	3	28900	492.2925	0.099	1473.8349	1472.8525	1472.8525	0	0	0	0	41592
8657	2	22500	784.4026	0.065	1566.8342	1565.7877	1565.7877	0	0	0	0	41596
8657	2	24600	1127.5858	0.037	2253.6153	2252.1541	2253.157	0	0	0	0	41602
8657	3	24600	951.8335	0.014	2853.3054	2851.4758	2852.4788	0	0	0	0	41604
8660	2	37300	737.4112	0.019	1473.7902	1472.8079	1472.8079	0	0	0	0	41607
8660	2	2540000	737.4382	0.008	1473.8441	1472.8618	1472.8618	0	0	0	0	41608
8660	3	158000	491.9626	0.029	1473.8482	1472.8659	1472.8659	0	0	0	0	41609
8660	1	28400	1473.8996	0.014	1473.8746	1472.8923	1472.8923	0	0	0	0	41610
8660	2	20900	783.915	0.102	1566.8618	1565.8154	1565.8154	0	0	0	0	41613
8660	2	31900	1127.6029	0.1	2253.6496	2252.1884	2253.1913	0	0	0	0	41616
8660	3	29900	952.1865	0.114	2853.3619	2851.5322	2852.5351	0	0	0	0	41617
8660	4	22600	920.7173	0.108	3680.1637	3677.837	3679.8426	0	0	0	0	41620
8660	4	20700	1043.2331	0.141	4169.6119	4166.8979	4168.9034	0	0	0	0	41621
8662	2	13200	697.8708	0.071	1394.6659	1393.727	1393.727	0	0	0	0	41629
8662	2	556000	737.4333	0.011	1473.8343	1472.8521	1472.8521	0	0	0	0	41632
8662	3	34100	491.9582	0.022	1473.8351	1472.8529	1472.8528	0	0	0	0	41633
8662	2	22400	783.9005	0.049	1566.8329	1565.7865	1565.7865	0	0	0	0	41636
8662	2	23800	1127.586	0.009	2253.6157	2252.1545	2253.1574	0	0	0	0	41640
8662	4	15000	1043.2138	0.064	4169.5347	4166.8207	4168.8262	0	0	0	0	41643
8665	2	15100	697.8707	0.049	1394.6658	1393.7269	1393.7269	0	0	0	0	41652
8665	2	576000	737.4332	0.012	1473.8342	1472.8519	1472.8519	0	0	0	0	41655
8665	3	34500	491.9581	0.026	1473.8347	1472.8524	1472.8524	0	0	0	0	41656
8665	2	21300	783.9008	0.076	1566.8333	1565.787	1565.787	0	0	0	0	41660
8665	2	30200	1127.585	0.03	2253.6138	2252.1526	2253.1555	0	0	0	0	41666
8665	3	31200	951.833	0.025	2853.3039	2851.4743	2852.4773	0	0	0	0	41669
8668	2	12900	697.8709	0.101	1394.6662	1393.7273	1393.7273	0	0	0	0	41677
8668	2	580000	737.4335	0.007	1473.8347	1472.8524	1472.8524	0	0	0	0	41679
8668	3	32700	491.9581	0.025	1473.8348	1472.8526	1472.8526	0	0	0	0	41680
8668	2	15200	783.9007	0.029	1566.8333	1565.7869	1565.7869	0	0	0	0	41684
8668	2	21200	1127.5854	0.028	2253.6146	2252.1534	2253.1563	0	0	0	0	41691
8668	3	22400	951.8334	0.04	2853.3051	2851.4756	2852.4785	0	0	0	0	41694
8671	2	10700	697.8711	0.014	1394.6665	1393.7276	1393.7276	0	0	0	0	41702
8671	2	545000	737.4332	0.01	1473.8341	1472.8518	1472.8518	0	0	0	0	41705
8671	3	33100	491.9582	0.013	1473.835	1472.8527	1472.8527	0	0	0	0	41706
8671	2	21100	783.9004	0.039	1566.8327	1565.7863	1565.7863	0	0	0	0	41710
8671	2	26000	1127.0837	0.051	2253.6139	2252.1529	2253.1558	0	0	0	0	41714
8671	3	21600	951.8324	0.028	2853.3019	2851.4723	2852.4753	0	0	0	0	41716
8671	3	11000	1227.6008	0.084	3680.1111	3677.7749	3679.7805	0	0	0	0	41718
8674	2	554000	737.4333	0.009	1473.8344	1472.8521	1472.8521	0	0	0	0	41726
8674	3	34200	491.9582	0.012	1473.8352	1472.8529	1472.8529	0	0	0	0	41727
8674	2	25600	1127.5868	0.004	2253.6173	2252.1561	2253.159	0	0	0	0	41736
8674	3	25600	951.8338	0.043	2853.306	2851.4765	2852.4794	0	0	0	0	41738
8674	3	10700	1227.5996	0.055	3680.1075	3677.7714	3679.777	0	0	0	0	41741
8674	4	11000	1043.4662	0.12	4169.5419	4166.8277	4168.8332	0	0	0	0	41742
8677	2	602000	737.4332	0.01	1473.8342	1472.8519	1472.8519	0	0	0	0	41749
8677	3	34200	491.9582	0.006	1473.835	1472.8527	1472.8527	0	0	0	0	41750
8677	2	15500	783.9009	0.025	1566.8336	1565.7872	1565.7872	0	0	0	0	41752
8677	2	20600	1127.5856	0.057	2253.615	2252.1538	2253.1567	0	0	0	0	41758
8677	3	18700	951.8349	0.053	2853.3094	2851.4799	2852.4828	0	0	0	0	41760
8677	3	12700	1227.6015	0.124	3680.1134	3677.7773	3679.7828	0	0	0	0	41763
8680	2	536000	737.4333	0.007	1473.8343	1472.852	1472.852	0	0	0	0	41772
8680	3	30800	491.9582	0.017	1473.8352	1472.8529	1472.8529	0	0	0	0	41773
8680	2	14900	784.402	0.144	1566.833	1565.7865	1565.7865	0	0	0	0	41777
8680	2	23600	1127.5861	0.013	2253.6159	2252.1547	2253.1576	0	0	0	0	41782
8680	3	21600	951.8344	0.024	2853.3081	2851.4786	2852.4815	0	0	0	0	41784
8680	3	12500	1227.5982	0.106	3680.1032	3677.7671	3679.7726	0	0	0	0	41787
8683	2	577000	737.4333	0.005	1473.8344	1472.8521	1472.8521	0	0	0	0	41794
8683	2	13700	783.901	0.026	1566.8339	1565.7875	1565.7875	0	0	0	0	41796
