Feature_Index	Scan	Scan_Start	Scan_End	Scan_Aligned	NET	Monoisotopic_Mass	Monoisotopic_Mass_Calibrated	Abundance	Class_Rep_MZ	Class_Rep_Charge
11339	4879	4835	4945	4879	0.2690	1284.58239	1284.58239	4.1723610E+06	643.2978516	2
11340	7915	7871	7937	7915	0.4364	1284.62765	1284.62765	936672	644.3419189	2
11341	3383	3328	3471	3383	0.1865	1284.632375	1284.632375	6.3617520E+06	643.322998	2
11342	3977	3944	4010	3977	0.2193	1284.63525	1284.63525	2.2282140E+06	643.324707	2
11343	10533	10522	10555	10533	0.5808	1284.63427	1284.63427	410632	643.3239136	2
11344	7035	7024	7035	7035	0.3879	1284.648295	1284.648295	209983	643.8321533	2
11345	8861	8850	8861	8861	0.4886	1284.675645	1284.675645	695810	643.3444824	2
11346	8113	8047	8179	8113	0.4474	1284.70323	1284.70323	3.8861920E+06	644.8588867	2
11347	4527	4527	4549	4527	0.2496	1284.702945	1284.702945	319913	644.3398438	2
11348	3691	3625	3735	3691	0.2035	1284.705635	1284.705635	4.4238362E+07	429.2417908	3
11349	4791	4791	4802	4791	0.2642	1284.715025	1284.715025	3.8461710E+06	429.2451477	3
11350	8707	8685	8773	8707	0.4801	1284.73945	1284.73945	1.8549630E+06	643.376709	2
11351	7948	7904	8014	7948	0.4383	1284.75515	1284.75515	6.4640740E+06	643.3843994	2
11352	8300	8256	8355	8300	0.4577	1284.79631	1284.79631	3.8680120E+06	643.4047852	2
11353	8025	7981	8113	8025	0.4425	1285.52829	1285.52829	4.5315710E+06	643.770874	2
11354	5176	5143	5231	5176	0.2854	1285.61076	1285.61076	3.6251250E+06	643.8123779	2
11355	6408	6342	6573	6408	0.3533	1285.62933	1285.62933	3.0803326E+07	643.8212891	2
11356	4120	4098	4142	4120	0.2272	1285.6411	1285.6411	1.0952280E+06	429.553772	3
11357	2481	2437	2525	2481	0.1368	1285.65753	1285.65753	1.2590990E+06	429.5592346	3
11358	8905	8872	9180	8905	0.4910	1285.68157	1285.68157	7.6224830E+06	643.8452759	2
11359	4241	4175	4450	4241	0.2338	1285.68896	1285.68896	1.3594679E+08	643.8512573	2
11360	9455	9400	9543	9455	0.5214	1285.77617	1285.77617	6.3753650E+06	643.8945923	2
11361	6023	5935	6199	6023	0.3321	1285.786185	1285.786185	7.5771688E+07	429.6022339	3
11362	6144	6078	6254	6144	0.3388	1286.57331	1286.57331	1.6726541E+07	644.2935791	2
11363	8674	8630	8685	8674	0.4783	1286.57847	1286.57847	1.1585260E+06	644.2961426	2
11364	5297	5253	5440	5297	0.2921	1286.59609	1286.59609	1.9679004E+07	644.3049316	2
11365	9059	9048	9070	9059	0.4995	1286.6323	1286.6323	393284	429.8841248	3
11366	6661	6650	6661	6661	0.3673	1286.64103	1286.64103	1.0561200E+06	644.3269653	2
11367	4296	4263	4296	4296	0.2369	1286.644	1286.644	709283	429.8876953	3
11368	7464	7420	7552	7464	0.4116	1286.65407	1286.65407	8.8549120E+06	644.3338013	2
11369	8707	8674	8718	8707	0.4801	1286.66119	1286.66119	1.1657630E+06	644.3370361	2
11370	2019	2008	2019	2019	0.1113	1286.6626	1286.6626	64451	644.3380127	2
11371	9829	9785	9950	9829	0.5420	1286.665975	1286.665975	1.0737114E+07	644.3397217	2
11372	7948	7926	7948	7948	0.4383	1286.67121	1286.67121	1.5983130E+06	644.3425903	2
11373	4175	4164	4230	4175	0.2302	1286.70915	1286.70915	1.5962110E+06	429.9098511	3
11374	6815	6771	6881	6815	0.3758	1286.72215	1286.72215	4.9845310E+06	644.3675537	2
11375	5803	5803	5880	5803	0.3200	1286.736465	1286.736465	2.5171110E+06	430.5868225	3
11376	5649	5627	5704	5649	0.3115	1286.770985	1286.770985	1.9637040E+06	430.5867004	3
11377	12898	12887	12909	12898	0.7112	1287.31741	1287.31741	133243	1288.324097	1
11378	3372	3361	3416	3372	0.1859	1287.548745	1287.548745	772442	644.7810669	2
11379	3878	3856	3900	3878	0.2138	1287.58862	1287.58862	611849	430.2029419	3
11380	1238	1183	1282	1238	0.0682	1287.61358	1287.61358	114926.3	430.2112427	3
11381	6683	6584	6716	6683	0.3685	1287.64643	1287.64643	1.0257090E+06	644.8301392	2
11382	4175	4142	4285	4175	0.2302	1287.64619	1287.64619	6.0839150E+06	431.2339783	3
11383	194	34	547	194	0.0106	1287.66039	1287.66039	553690.4	430.226593	3
11384	767	734	767	767	0.0422	1287.65922	1287.65922	6133.8	430.2261963	3
11385	2767	2734	2811	2767	0.1525	1287.67482	1287.67482	2.7752630E+06	431.2243958	3
11386	2184	2162	2250	2184	0.1204	1287.69637	1287.69637	1.5304570E+06	430.2368164	3
11387	7893	7882	7904	7893	0.4352	1287.70057	1287.70057	314058	644.8569946	2
11388	8091	8036	8168	8091	0.4461	1287.70408	1287.70408	2.0790661E+07	644.8586426	2
11389	5220	5209	5220	5220	0.2878	1287.70627	1287.70627	359185	430.2418518	3
11390	10720	10687	10808	10720	0.5911	1287.719985	1287.719985	2.0362530E+06	644.8660278	2
11391	7783	7750	7816	7783	0.4292	1287.72023	1287.72023	758867	644.8668213	2
11392	2844	2800	2877	2844	0.1568	1287.74376	1287.74376	7.3152170E+06	430.2548218	3
11393	12689	12645	12788	12689	0.6997	1287.768555	1287.768555	1.2920190E+06	644.8910522	2
11394	4406	4318	4461	4406	0.2429	1288.6262	1288.6262	5.4893720E+06	645.3197021	2
11395	6166	6111	6276	6166	0.3400	1288.639725	1288.639725	1.3809124E+07	645.3266602	2
11396	4626	4604	4692	4626	0.2551	1288.65609	1288.65609	4.5395730E+06	430.5587769	3
11397	569	183	723	569	0.0313	1288.70092	1288.70092	197657.01	430.5737915	3
11398	299	299	299	299	0.0164	1288.67489	1288.67489	5025.5	430.5641785	3
11399	4032	4010	4054	4032	0.2223	1288.67849	1288.67849	884318	645.3459473	2
11400	4571	4538	4615	4571	0.2520	1288.68096	1288.68096	3.7401650E+06	430.5670166	3
11401	10830	10819	10830	10830	0.5972	1288.682465	1288.682465	147967	645.3480225	2
11402	5594	5561	5649	5594	0.3084	1288.68727	1288.68727	2.2721720E+06	646.8543091	2
11403	6023	6001	6056	6023	0.3321	1288.713	1288.713	1.4632320E+06	646.3532715	2
11404	7596	7574	7618	7596	0.4188	1288.72379	1288.72379	819600	645.3685913	2
11405	8542	8542	8619	8542	0.4710	1288.72975	1288.72975	1.5618480E+06	645.3712769	2
11406	5638	5561	6001	5638	0.3109	1288.73917	1288.73917	1.2069013E+08	430.5864868	3
11407	6320	6287	6342	6320	0.3485	1288.737595	1288.737595	1.3368860E+06	431.2522278	3
11408	8157	8157	8179	8157	0.4498	1288.738175	1288.738175	312491	645.3757324	2
11409	1546	1502	1634	1546	0.0852	1288.74024	1288.74024	1.1527345E+06	430.586853	3
11410	2877	2877	2932	2877	0.1586	1288.746555	1288.746555	1.1448160E+06	430.5886841	3
11411	5506	5495	5528	5506	0.3036	1288.76507	1288.76507	1.1047530E+06	430.5950928	3
11412	8311	8300	8311	8311	0.4583	1288.932705	1288.932705	257689	430.6509705	3
11413	2624	2624	2635	2624	0.1447	1289.261975	1289.261975	173465	645.6378784	2
11414	3328	3328	3350	3328	0.1835	1289.58014	1289.58014	305703	645.796814	2
11415	7079	7057	7101	7079	0.3903	1289.58159	1289.58159	762497	645.7975464	2
11416	5132	5077	5275	5132	0.2830	1289.60303	1289.60303	5.4529300E+06	645.8083496	2
11417	3768	3746	3812	3768	0.2077	1289.61591	1289.61591	1.3863460E+06	430.8786316	3
11418	2426	2415	2459	2426	0.1337	1289.61954	1289.61954	392746	430.8799133	3
11419	4296	4252	4395	4296	0.2369	1289.62944	1289.62944	6.7253360E+06	645.8195801	2
11420	5352	5308	5429	5352	0.2951	1289.64014	1289.64014	4.2183790E+06	430.8868408	3
11421	6771	6694	6980	6771	0.3734	1289.64741	1289.64741	6.6251398E+07	645.8306274	2
11422	7178	7123	7343	7178	0.3958	1289.65014	1289.65014	3.1562592E+07	645.831543	2
11423	3361	3328	3438	3361	0.1853	1289.66745	1289.66745	5.0872210E+06	430.895874	3
11424	3900	3812	4109	3900	0.2150	1289.67782	1289.67782	5.7830321E+07	430.8991394	3
11425	10346	10335	10599	10346	0.5705	1289.682255	1289.682255	5.1486030E+06	645.8470459	2
11426	5099	5077	5143	5099	0.2811	1289.68337	1289.68337	1.7428610E+06	430.901123	3
11427	5803	5759	5825	5803	0.3200	1289.68429	1289.68429	5.9760970E+06	645.8490601	2
11428	4560	4538	4582	4560	0.2514	1289.684435	1289.684435	560775	645.8492432	2
11429	3097	3064	3207	3097	0.1707	1289.697965	1289.697965	1.1694812E+07	430.905365	3
11430	5297	5286	5341	5297	0.2921	1289.708825	1289.708825	1.1115980E+06	430.9095764	3
11431	6551	6529	6551	6551	0.3612	1289.73268	1289.73268	394591	645.8731079	2
11432	9136	9136	9158	9136	0.5038	1290.00607	1290.00607	362292	646.0097656	2
11433	4604	4571	4604	4604	0.2538	1290.62951	1290.62951	570326	646.321106	2
11434	7112	7046	7112	7112	0.3922	1290.646235	1290.646235	565244	646.3319092	2
11435	2866	2866	2877	2866	0.1580	1290.65188	1290.65188	301576	431.2240295	3
11436	3614	3570	3691	3614	0.1992	1290.65743	1290.65743	6.4394320E+06	431.2259827	3
11437	6595	6584	6595	6595	0.3636	1290.663035	1290.663035	810770	431.2277832	3
11438	2569	2492	2679	2569	0.1416	1290.67431	1290.67431	9.9837750E+06	431.5658569	3
11439	8861	8817	8938	8861	0.4886	1290.673295	1290.673295	3.8528540E+06	646.3435059	2
11440	4131	4120	4131	4131	0.2278	1290.68052	1290.68052	1.7918600E+06	431.23349	3
11441	5902	5836	6089	5902	0.3254	1290.69357	1290.69357	6.4037660E+07	646.3535767	2
11442	7959	7915	8036	7959	0.4389	1290.69282	1290.69282	5.5867990E+06	646.3536377	2
11443	2239	2217	2283	2239	0.1234	1290.73207	1290.73207	1.4494050E+06	431.2507324	3
11444	6298	6232	6408	6298	0.3473	1290.735285	1290.735285	3.5091902E+07	431.2521362	3
11445	3746	3735	3757	3746	0.2065	1290.77627	1290.77627	366971	431.2654724	3
11446	2525	2503	2547	2525	0.1392	1291.4955	1291.4955	1.1039700E+06	431.5052795	3
11447	1821	1777	1865	1821	0.1004	1291.61896	1291.61896	496695	431.5463867	3
11448	4065	4043	4087	4065	0.2241	1291.619	1291.619	1.0468920E+06	431.5465088	3
11449	2250	2217	2294	2250	0.1240	1291.637595	1291.637595	1.0940450E+06	431.5525513	3
11450	3328	3306	3350	3328	0.1835	1291.65399	1291.65399	680029	646.8337402	2
11451	2734	2690	2943	2734	0.1507	1291.65547	1291.65547	4.5712480E+07	646.8356323	2
11452	2602	2580	2701	2602	0.1434	1291.6761	1291.6761	1.9665112E+07	431.565094	3
11453	6529	6529	6573	6529	0.3600	1291.67872	1291.67872	637288	431.5663147	3
11454	2481	2470	2481	2481	0.1368	1291.678705	1291.678705	80731	431.5661926	3
11455	8421	8355	8476	8421	0.4643	1291.69201	1291.69201	2.7907520E+06	646.8525391	2
11456	5572	5506	5825	5572	0.3072	1291.695575	1291.695575	1.7247577E+08	431.5717773	3
11457	16363	16253	16418	16363	0.9023	1291.70053	1291.70053	14287.4	432.2509766	3
11458	7651	7585	7651	7651	0.4219	1291.69851	1291.69851	6.0560500E+06	646.855957	2
11459	15714	15703	15890	15714	0.8665	1291.7001	1291.7001	8051	431.5725403	3
11460	16011	16011	16077	16011	0.8829	1291.698165	1291.698165	2863	431.5727844	3
11461	17617	17617	17628	17617	0.9715	1291.699845	1291.699845	4559.7	431.5730286	3
11462	17331	17199	17342	17331	0.9557	1291.700465	1291.700465	8263.4	431.5740356	3
11463	14801	14790	14801	14801	0.8162	1291.700425	1291.700425	4076.3	431.5733032	3
11464	6375	6342	6518	6375	0.3515	1291.701015	1291.701015	4.2944244E+07	431.9078674	3
11465	16693	16671	16704	16693	0.9205	1291.70038	1291.70038	5031.7	431.5735168	3
11466	4725	4725	4758	4725	0.2605	1291.712285	1291.712285	1.2644490E+06	431.5775146	3
11467	5407	5352	5506	5407	0.2981	1291.72468	1291.72468	2.7273195E+07	431.5815735	3
11468	13844	13800	13910	13844	0.7634	1291.76326	1291.76326	176985.9	646.8886108	2
11469	6826	6826	6859	6826	0.3764	1292.523915	1292.523915	734133	648.2915039	2
11470	6815	6749	6925	6815	0.3758	1292.56392	1292.56392	1.8414246E+07	647.2884521	2
11471	2261	2250	2283	2261	0.1246	1292.56927	1292.56927	218481	648.3120728	2
11472	5055	5055	5066	5055	0.2787	1292.585555	1292.585555	435168	431.8686218	3
11473	2987	2965	3020	2987	0.1647	1292.59447	1292.59447	740674	647.303833	2
11474	2382	2349	2459	2382	0.1313	1292.60451	1292.60451	2.7757110E+06	431.8744507	3
11475	5231	5209	5231	5231	0.2884	1292.63445	1292.63445	535499	647.3239746	2
11476	2448	2426	2514	2448	0.1349	1292.6417	1292.6417	723377	647.3277588	2
11477	3713	3702	3878	3713	0.2047	1292.647805	1292.647805	2.8160190E+06	647.3303223	2
11478	2756	2756	2767	2756	0.1519	1292.65739	1292.65739	428008	431.8926086	3
11479	5880	5880	5913	5880	0.3242	1292.664485	1292.664485	2.0663870E+06	647.3389893	2
11480	7266	7266	7299	7266	0.4007	1292.672645	1292.672645	2.1454550E+06	647.3430786	2
11481	7684	7662	7827	7684	0.4237	1292.677125	1292.677125	1.8048074E+07	647.3452759	2
11482	5858	5836	5858	5858	0.3230	1292.698105	1292.698105	771059	647.3560791	2
11483	4802	4769	4868	4802	0.2648	1292.69859	1292.69859	3.6730800E+06	431.9061584	3
11484	16528	16528	16715	16528	0.9114	1292.70212	1292.70212	5502.4	431.9074402	3
11485	5220	5209	5253	5220	0.2878	1292.7077	1292.7077	848358	648.3528442	2
11486	5066	4923	5077	5066	0.2793	1292.70864	1292.70864	1.4036480E+06	647.3606567	2
11487	6331	6331	6331	6331	0.3491	1292.74115	1292.74115	654619	431.9208679	3
11488	4241	4197	4296	4241	0.2338	1292.781425	1292.781425	4.2501000E+06	431.9338074	3
11489	6386	6342	6474	6386	0.3521	1293.48403	1293.48403	5.2643240E+06	647.7485962	2
11490	1667	1656	1700	1667	0.0919	1293.63051	1293.63051	127153	432.2177734	3
11491	15461	15461	15472	15461	0.8526	1293.61635	1293.61635	3905.4	1294.623047	1
11492	3977	3933	4109	3977	0.2193	1293.62091	1293.62091	1.0575670E+07	647.8174438	2
11493	3691	3658	3735	3691	0.2035	1293.66165	1293.66165	1.5389790E+06	647.836792	2
11494	7354	7310	7475	7354	0.4055	1293.663455	1293.663455	1.2447116E+07	647.838623	2
11495	2877	2822	2921	2877	0.1586	1293.662705	1293.662705	2.0677360E+06	432.2276306	3
11496	6496	6474	6496	6496	0.3582	1293.67047	1293.67047	478530	648.3434448	2
11497	9136	9125	9136	9136	0.5038	1293.675585	1293.675585	346628	647.8446655	2
11498	11127	11127	11160	11127	0.6136	1293.688435	1293.688435	196425	647.8510742	2
11499	3977	3955	3977	3977	0.2193	1293.69304	1293.69304	458473	647.8532715	2
11500	4219	4175	4406	4219	0.2326	1293.70464	1293.70464	8.5828420E+07	432.2413025	3
11501	5143	5132	5154	5143	0.2836	1293.710225	1293.710225	1.5488280E+06	432.2437134	3
11502	3581	3570	3647	3581	0.1974	1293.71089	1293.71089	524243	432.2434387	3
11503	5781	5715	5803	5781	0.3188	1293.74072	1293.74072	1.7898680E+06	432.2533875	3
11504	6320	6309	6320	6320	0.3485	1293.74674	1293.74674	319841	432.2554016	3
11505	1370	1348	1370	1370	0.0755	1294.423265	1294.423265	12670.9	432.4813843	3
11506	5792	5748	5814	5792	0.3194	1294.51721	1294.51721	1.8220250E+06	648.2654419	2
11507	2613	2591	2701	2613	0.1440	1294.580295	1294.580295	2.4351450E+06	432.5330811	3
11508	2327	2283	2349	2327	0.1283	1294.58308	1294.58308	1.4262230E+06	432.5344238	3
11509	3317	3273	3416	3317	0.1829	1294.617085	1294.617085	9.9098490E+06	648.3153687	2
11510	2756	2756	2778	2756	0.1519	1294.62912	1294.62912	430799	432.5497742	3
11511	6738	6727	6848	6738	0.3715	1294.634765	1294.634765	1.1489389E+07	649.3421631	2
11512	9840	9763	10005	9840	0.5426	1294.66003	1294.66003	3.7495531E+07	648.336853	2
11513	7442	7442	7464	7442	0.4104	1294.66691	1294.66691	480555	648.3400879	2
11514	7167	7145	7178	7167	0.3952	1294.683925	1294.683925	510736	648.348938	2
11515	5737	5737	5748	5737	0.3163	1294.6971	1294.6971	432811	432.5725098	3
11516	8960	8905	9037	8960	0.4941	1294.70785	1294.70785	4.3930610E+06	648.3609009	2
11517	5165	5154	5187	5165	0.2848	1294.71455	1294.71455	1.4750310E+06	432.5782166	3
11518	6199	6177	6221	6199	0.3418	1294.72736	1294.72736	1.0302240E+06	433.255127	3
11519	8410	8377	8476	8410	0.4637	1294.770095	1294.770095	2.9107860E+06	432.5967712	3
11520	7167	7123	7255	7167	0.3952	1294.77139	1294.77139	1.1855421E+07	648.392395	2
11521	4571	4527	4626	4571	0.2520	1295.61015	1295.61015	3.3947230E+06	648.8117065	2
11522	7508	7464	7585	7508	0.4140	1295.61455	1295.61455	9.2876340E+06	648.8137207	2
11523	9301	9290	9323	9301	0.5129	1295.63049	1295.63049	564638	649.3234863	2
11524	7618	7596	7629	7618	0.4201	1295.6384	1295.6384	2.0282840E+06	648.8259888	2
11525	8003	7981	8102	8003	0.4413	1295.653765	1295.653765	5.2125620E+06	648.833313	2
11526	1755	1722	1832	1755	0.0967	1295.66174	1295.66174	1.0430030E+06	432.894104	3
11527	4318	4263	4439	4318	0.2381	1295.68347	1295.68347	2.7968209E+07	648.8483276	2
11528	7673	7673	7695	7673	0.4231	1295.684695	1295.684695	287267	648.848877	2
11529	5220	5209	5275	5220	0.2878	1295.710965	1295.710965	2.5749690E+06	432.9103699	3
11530	15934	15923	15934	15934	0.8787	1296.17788	1296.17788	3489	1297.185669	1
11531	1865	1832	1920	1865	0.1028	1296.55222	1296.55222	725115	433.1907654	3
11532	10588	10522	10676	10588	0.5839	1296.58987	1296.58987	5.3837130E+06	649.3015747	2
11533	4428	4373	4560	4428	0.2441	1296.62457	1296.62457	6.6910420E+06	433.2154846	3
11534	3053	3031	3053	3053	0.1683	1296.63528	1296.63528	344860	433.2184753	3
11535	7640	7640	7651	7640	0.4213	1296.64107	1296.64107	505034	649.3273926	2
11536	6760	6705	6870	6760	0.3727	1296.67083	1296.67083	1.3409602E+07	649.3421021	2
11537	9730	9697	9763	9730	0.5365	1296.67211	1296.67211	1.2827480E+06	649.3427734	2
11538	5242	5242	5308	5242	0.2890	1296.681435	1296.681435	3.2118110E+06	433.23349	3
11539	6056	6034	6078	6056	0.3339	1296.69198	1296.69198	1.1036290E+06	649.3527222	2
11540	2811	2800	2844	2811	0.1550	1296.70909	1296.70909	1.4795420E+06	433.2427673	3
11541	4197	4186	4197	4197	0.2314	1296.71892	1296.71892	1.4838320E+06	649.3661499	2
11542	3339	3339	3372	3339	0.1841	1296.72063	1296.72063	638827	433.2467346	3
11543	11182	11127	11292	11182	0.6166	1296.7479	1296.7479	5.7047900E+06	649.3809204	2
11544	5198	5187	5253	5198	0.2866	1296.74915	1296.74915	1.8929820E+06	434.5811462	3
11545	3053	2976	3240	3053	0.1683	1297.66526	1297.66526	1.4816590E+08	649.8393555	2
11546	3658	3647	3691	3658	0.2017	1297.67414	1297.67414	1.0731480E+06	433.5648193	3
11547	8696	8663	8729	8696	0.4795	1297.69118	1297.69118	1.4607000E+06	649.852356	2
11548	4065	4043	4098	4065	0.2241	1297.699395	1297.699395	1.4093750E+06	433.5731506	3
11549	4230	4208	4395	4230	0.2332	1297.70022	1297.70022	9.6731910E+06	649.8565063	2
11550	7178	7156	7211	7178	0.3958	1297.7019	1297.7019	2.2029100E+06	649.857666	2
11551	4626	4615	4626	4626	0.2551	1297.70118	1297.70118	358792	433.5739136	3
11552	4934	4901	4978	4934	0.2720	1297.72351	1297.72351	4.8152560E+06	649.8684692	2
11553	9609	9565	9774	9609	0.5299	1297.73155	1297.73155	3.4346580E+06	649.8723755	2
11554	2184	2140	2261	2184	0.1204	1297.728005	1297.728005	1.9098130E+06	433.5828552	3
11555	5781	5737	5847	5781	0.3188	1297.797	1297.797	4.8477650E+06	433.605835	3
11556	8542	8531	8586	8542	0.4710	1298.2077	1298.2077	420303	650.1105957	2
11557	6540	6529	6551	6540	0.3606	1298.60644	1298.60644	388242	651.3219604	2
11558	3273	3251	3273	3273	0.1804	1298.64856	1298.64856	718127	650.3311768	2
11559	1667	1667	1678	1667	0.0919	1298.66281	1298.66281	39678	433.8943787	3
11560	9961	9939	9961	9961	0.5493	1298.66764	1298.66764	337830	650.3396606	2
11561	2261	2250	2327	2261	0.1246	1298.67999	1298.67999	690850	433.9000549	3
11562	4164	4164	4175	4164	0.2296	1298.68439	1298.68439	404984	433.9014282	3
11563	5539	5517	5550	5539	0.3054	1298.690015	1298.690015	682536	651.3205566	2
11564	4230	4186	4340	4230	0.2332	1298.70269	1298.70269	2.5337593E+07	433.9073181	3
11565	6100	6078	6155	6100	0.3363	1298.71836	1298.71836	3.1636400E+06	650.3659058	2
11566	7893	7860	7959	7893	0.4352	1298.71897	1298.71897	2.5509820E+06	650.3660889	2
11567	7442	7420	7497	7442	0.4104	1298.71887	1298.71887	2.7625150E+06	651.3813477	2
11568	7079	7068	7112	7079	0.3903	1298.72535	1298.72535	835846	650.3693237	2
11569	9994	9950	10082	9994	0.5511	1298.74473	1298.74473	4.0969410E+06	650.3792725	2
11570	8553	8553	8575	8553	0.4716	1299.1959	1299.1959	352717	650.6038208	2
11571	4725	4681	4725	4725	0.2605	1299.58779	1299.58779	397533	434.2026672	3
11572	7321	7299	7321	7321	0.4037	1299.60376	1299.60376	456519	650.8082886	2
11573	4912	4912	4934	4912	0.2708	1299.60877	1299.60877	679219	434.2096558	3
11574	5968	5924	6078	5968	0.3291	1299.62414	1299.62414	1.3674116E+07	650.8186646	2
11575	5451	5374	5649	5451	0.3006	1299.625265	1299.625265	1.2121468E+08	650.819458	2
11576	5033	4989	5121	5033	0.2775	1299.62758	1299.62758	9.6741630E+06	650.8204956	2
11577	4516	4505	4527	4516	0.2490	1299.62751	1299.62751	345529	651.8048706	2
11578	4362	4307	4417	4362	0.2405	1299.65763	1299.65763	7.2099300E+06	434.2264404	3
11579	4945	4901	5176	4945	0.2727	1299.67711	1299.67711	1.0227345E+07	650.8458252	2
11580	5715	5649	5858	5715	0.3151	1299.66462	1299.66462	3.7086571E+07	434.228363	3
11581	3911	3889	3922	3911	0.2156	1299.66729	1299.66729	509719	434.5635071	3
11582	6881	6694	6980	6881	0.3794	1299.670185	1299.670185	1.3743042E+07	650.8419189	2
11583	5814	5770	5968	5814	0.3206	1299.68317	1299.68317	3.9227239E+07	650.8484497	2
11584	6331	6320	6397	6331	0.3491	1299.70307	1299.70307	5.2753770E+06	651.3598022	2
11585	6177	6166	6177	6177	0.3406	1299.70165	1299.70165	563015	650.857666	2
11586	7123	7112	7145	7123	0.3928	1299.70407	1299.70407	568878	650.8584595	2
11587	4010	3988	4043	4010	0.2211	1299.74004	1299.74004	1.2405830E+06	650.8768921	2
11588	12920	12876	12975	12920	0.7125	1299.76776	1299.76776	617658	650.890686	2
11589	17793	17793	17859	17793	0.9812	1299.9231	1299.9231	5589.4	650.9682617	2
11590	4549	4494	4736	4549	0.2508	1300.593575	1300.593575	1.5044762E+07	651.3036499	2
11591	6529	6496	6584	6529	0.3600	1300.63048	1300.63048	2.4870020E+06	651.3219604	2
11592	13789	13778	13811	13789	0.7604	1300.636245	1300.636245	35622.6	651.3247681	2
11593	2327	2294	2382	2327	0.1283	1300.644705	1300.644705	312923	434.5545654	3
11594	8773	8729	8795	8773	0.4838	1300.64454	1300.64454	2.7099230E+06	651.3289795	2
11595	3273	3240	3339	3273	0.1804	1300.64635	1300.64635	3.8303230E+06	434.5555115	3
11596	10874	10819	10951	10874	0.5996	1300.64703	1300.64703	3.1754260E+06	651.329834	2
11597	2734	2723	2734	2734	0.1507	1300.65451	1300.65451	158594	434.5584717	3
11598	4362	4329	4373	4362	0.2405	1300.66055	1300.66055	1.5742450E+06	651.3370972	2
11599	8311	8234	8542	8311	0.4583	1300.676945	1300.676945	2.0613707E+08	434.5657043	3
11600	4648	4604	4747	4648	0.2563	1300.677	1300.677	8.3223570E+06	435.2289124	3
11601	5066	5033	5110	5066	0.2793	1300.67761	1300.67761	1.9283070E+06	651.3453369	2
11602	3537	3526	3548	3537	0.1950	1300.6876	1300.6876	347126	434.5692749	3
11603	3119	3075	3152	3119	0.1720	1300.708415	1300.708415	1.2539210E+06	434.5755615	3
11604	6430	6364	6507	6430	0.3545	1300.716665	1300.716665	6.0610130E+06	651.3651123	2
11605	5110	5055	5253	5110	0.2818	1300.72318	1300.72318	4.3821972E+07	434.5812683	3
11606	5715	5660	5869	5715	0.3151	1300.7231	1300.7231	1.8316965E+07	652.8510742	2
11607	7497	7442	7640	7497	0.4134	1300.75001	1300.75001	2.4329859E+07	651.3817749	2
11608	7981	7937	8047	7981	0.4401	1300.77503	1300.77503	4.2070940E+06	651.3942871	2
11609	6936	6870	7156	6936	0.3825	1301.59627	1301.59627	3.7411484E+07	651.8044434	2
11610	5077	5077	5121	5077	0.2799	1301.62411	1301.62411	1.3429190E+06	651.8187866	2
11611	2140	2118	2162	2140	0.1180	1301.62701	1301.62701	377841	651.8201904	2
11612	8828	8806	8938	8828	0.4868	1301.676085	1301.676085	5.1976160E+06	651.8446655	2
11613	8443	8377	8476	8443	0.4656	1301.68198	1301.68198	9.3794380E+06	651.8476563	2
11614	5044	5044	5077	5044	0.2781	1301.681275	1301.681275	461420	651.8474121	2
11615	8443	8432	8443	8443	0.4656	1301.684045	1301.684045	199843	1302.690552	1
11616	7739	7739	7838	7739	0.4267	1301.6873	1301.6873	3.9754720E+06	651.8501587	2
11617	5473	5462	5473	5473	0.3018	1301.687655	1301.687655	248252	434.9026794	3
11618	6276	6232	6309	6276	0.3461	1301.69666	1301.69666	8.0572490E+06	651.8551025	2
11619	1898	1865	1953	1898	0.1046	1301.72419	1301.72419	670422	434.9148254	3
11620	2371	2349	2426	2371	0.1307	1301.72402	1301.72402	326069	434.9147339	3
11621	5616	5616	5627	5616	0.3097	1301.75441	1301.75441	419095	652.8677368	2
11622	7607	7552	7651	7607	0.4195	1302.493805	1302.493805	2.5274910E+06	652.2536621	2
11623	3922	3911	3922	3922	0.2162	1302.59334	1302.59334	275989	652.3031616	2
11624	6331	6298	6375	6331	0.3491	1302.598175	1302.598175	2.6744760E+06	435.2062073	3
11625	7970	7926	8014	7970	0.4395	1302.60936	1302.60936	3.2176650E+06	652.3117676	2
11626	7838	7794	7926	7838	0.4322	1302.6236	1302.6236	1.1980871E+07	435.2145691	3
11627	5517	5517	5550	5517	0.3042	1302.63223	1302.63223	533961	652.3228149	2
11628	5330	5286	5385	5330	0.2939	1302.65669	1302.65669	1.1931082E+07	652.335083	2
11629	3581	3548	3669	3581	0.1974	1302.66151	1302.66151	7.7816030E+06	435.2274475	3
11630	5704	5693	5704	5704	0.3145	1302.666875	1302.666875	395452	435.2287903	3
11631	6342	6331	6342	6342	0.3497	1302.689565	1302.689565	252645	652.8654785	2
11632	4208	4164	4230	4208	0.2320	1302.70324	1302.70324	1.4614100E+06	435.2408447	3
11633	9026	8993	9103	9026	0.4977	1302.70503	1302.70503	9.2713960E+06	652.3591309	2
11634	6364	6309	6386	6364	0.3509	1302.71619	1302.71619	2.8770250E+06	652.3634033	2
11635	7387	7376	7442	7387	0.4073	1302.71738	1302.71738	1.1474673E+07	652.3654785	2
11636	6639	6595	6738	6639	0.3661	1302.720695	1302.720695	1.3611586E+07	435.2469482	3
